rank,horizon_step,gru_weight,lightgbm_weight,val_mae,val_rmse,val_mape,val_r2
568,6,0.8,0.19999999999999996,2.7976729182646536,3.701401946485835,4.707830295396258,0.9171074448259107
569,6,0.17,0.83,2.798152826413477,3.667937506089358,4.7106984153930584,0.9185995353002464
570,6,0.81,0.18999999999999995,2.800422312595155,3.705521044561601,4.712213528668032,0.9169228485262899
571,6,0.16,0.84,2.800951606345703,3.6710279862551403,4.715193744063867,0.9184623069521918
572,6,0.8200000000000001,0.17999999999999994,2.803244277854773,3.7097475870606877,4.716721423573338,0.9167332237165492
573,6,0.15,0.85,2.803844900640504,3.674228967951486,4.719839438961871,0.9183200500940173
574,6,0.8300000000000001,0.16999999999999993,2.8061547393267023,3.714081207174961,4.721370393161909,0.9165385703966885
575,6,0.14,0.86,2.806823233602178,3.677540162632237,4.724619122286844,0.9181727647257228
576,6,0.84,0.16000000000000003,2.809154394586979,3.718521530534919,4.726163729440788,0.9163388885667079
577,6,0.13,0.87,2.8099334717324287,3.680961272872395,4.729609193735209,0.9180204508473084
578,6,0.85,0.15000000000000002,2.8122489601766825,3.7230681753611803,4.731115099800317,0.9161341782266074
579,6,0.12,0.88,2.813122243638948,3.684491992496864,4.734728018766361,0.9178631084587741
580,6,0.86,0.14,2.815423190938045,3.727720752617693,4.736200113286801,0.9159244393763869
581,6,0.11,0.89,2.8163832465382277,3.6881320067121495,4.739965898794579,0.9177007375601198
582,6,0.87,0.13,2.8186757173729937,3.7324788661665513,4.741411940656496,0.9157096720160465
583,6,0.1,0.9,2.8197066021992923,3.691880992240891,4.745307844172676,0.9175333381513456
584,6,0.88,0.12,2.8220093690819565,3.7373421129242623,4.7467510356684395,0.9154898761455862
585,6,0.09,0.91,2.8231036025567624,3.6957386174591016,4.750771631937148,0.9173609102324516
586,6,0.89,0.10999999999999999,2.8254500826924573,3.742310083019359,4.752255602640562,0.9152650517650059
587,6,0.08,0.92,2.8265902933362126,3.6997045425359794,4.756386356192469,0.9171834538034376
588,6,0.9,0.09999999999999998,2.8289681995276914,3.7473823599512044,4.757878782391116,0.9150351988743057
589,6,0.07,0.9299999999999999,2.830177638956366,3.703778419576168,4.762162809911719,0.9170009688643036
590,6,0.91,0.08999999999999997,2.8325418527689843,3.752558520749874,4.763590331888339,0.9148003174734857
591,6,0.06,0.94,2.8338392031278627,3.7079598927643267,4.768054029989138,0.9168134554150497
592,6,0.92,0.07999999999999996,2.8361950173106867,3.757838136136977,4.769438032579379,0.9145604075625456
593,6,0.05,0.95,2.8376149752041293,3.7122485985118865,4.774135377609874,0.9166209134556759
594,6,0.93,0.06999999999999995,2.839954750908843,3.7632207706872975,4.775451043979442,0.9143154691414856
595,6,0.04,0.96,2.8414579054487836,3.7166441656058513,4.780326599243664,0.9164233429861821
596,6,0.9400000000000001,0.05999999999999994,2.843786032458207,3.7687059829911242,4.781574946051378,0.9140655022103058
597,6,0.03,0.97,2.8453991098105615,3.721146215359522,4.786685474295989,0.9162207440065684
598,6,0.9500000000000001,0.04999999999999993,2.847693307985255,3.7742933258171414,4.787822612110236,0.9138105067690059
599,6,0.02,0.98,2.849425700897651,3.725754361764996,4.793177108214162,0.9160131165168348
600,6,0.96,0.040000000000000036,2.8517137126086443,3.779982346275769,4.79426252264746,0.9135504828175862
601,6,0.01,0.99,2.8535483231921646,3.7304682116473287,4.79982589157872,0.9158004605169813
602,6,0.97,0.030000000000000027,2.8558105836485144,3.785772585982819,4.8008298861158005,0.9132854303560465
603,6,0.0,1.0,2.857760003335644,3.735287364820205,4.806636501297761,0.9155827760070079
604,6,0.98,0.020000000000000018,2.859958787341568,3.7916635812233577,4.807476285410135,0.9130153493843869
605,6,0.99,0.010000000000000009,2.864174531037525,3.7976548631156524,4.814233633531001,0.9127402399026074
606,6,1.0,0.0,2.8684679774467803,3.8037459577750865,4.821122485199512,0.9124601019107079
